NDCNUM,GENERID,Prodname,Category
58016057412,102836,OXAPROZIN,Maintenance
58016057414,102836,OXAPROZIN,Maintenance
58016057415,102836,OXAPROZIN,Maintenance
58016057420,102836,OXAPROZIN,Maintenance
58016057428,102836,OXAPROZIN,Maintenance
58016057430,102836,OXAPROZIN,Maintenance
58016057440,102836,OXAPROZIN,Maintenance
58016057460,102836,OXAPROZIN,Maintenance
58016057473,102836,OXAPROZIN,Maintenance
58016057489,102836,OXAPROZIN,Maintenance
58016057490,102836,OXAPROZIN,Maintenance
58016057499,102836,OXAPROZIN,Maintenance
59762500201,102836,OXAPROZIN,Maintenance
59762500202,102836,OXAPROZIN,Maintenance
59762600201,102836,OXAPROZIN,Maintenance
60429075218,102836,OXAPROZIN,Maintenance
60429075260,102836,OXAPROZIN,Maintenance
60505017600,102836,OXAPROZIN,Maintenance
60505017601,102836,OXAPROZIN,Maintenance
60760038210,102836,OXAPROZIN,Maintenance
60760038220,102836,OXAPROZIN,Maintenance
60760038230,102836,OXAPROZIN,Maintenance
60760038260,102836,OXAPROZIN,Maintenance
61919017860,102836,OXAPROZIN,Maintenance
63629134501,102836,OXAPROZIN,Maintenance
63629134502,102836,OXAPROZIN,Maintenance
63629134503,102836,OXAPROZIN,Maintenance
63629134504,102836,OXAPROZIN,Maintenance
63629134505,102836,OXAPROZIN,Maintenance
63629134506,102836,OXAPROZIN,Maintenance
63874035301,102836,OXAPROZIN,Maintenance
63874035304,102836,OXAPROZIN,Maintenance
63874035310,102836,OXAPROZIN,Maintenance
63874035312,102836,OXAPROZIN,Maintenance
63874035314,102836,OXAPROZIN,Maintenance
63874035315,102836,OXAPROZIN,Maintenance
63874035320,102836,OXAPROZIN,Maintenance
63874035330,102836,OXAPROZIN,Maintenance
63874035340,102836,OXAPROZIN,Maintenance
63874035350,102836,OXAPROZIN,Maintenance
63874035360,102836,OXAPROZIN,Maintenance
63874035390,102836,OXAPROZIN,Maintenance
66267006514,102836,DAYPRO,Maintenance
66267006530,102836,DAYPRO,Maintenance
66267006560,102836,DAYPRO,Maintenance
66267040714,102836,OXAPROZIN,Maintenance
66267040720,102836,OXAPROZIN,Maintenance
66267040730,102836,OXAPROZIN,Maintenance
66267040745,102836,OXAPROZIN,Maintenance
66267040760,102836,OXAPROZIN,Maintenance
66336072215,102836,OXAPROZIN,Maintenance
66336072220,102836,OXAPROZIN,Maintenance
66336072230,102836,OXAPROZIN,Maintenance
66336072260,102836,OXAPROZIN,Maintenance
66336072290,102836,OXAPROZIN,Maintenance
68084095532,102836,OXAPROZIN,Maintenance
68084095533,102836,OXAPROZIN,Maintenance
68387018030,102836,OXAPROZIN,Maintenance
68387018060,102836,OXAPROZIN,Maintenance
00254483528,102848,OXYBUTYNIN CHLORIDE,Maintenance
00254483535,102848,OXYBUTYNIN CHLORIDE,Maintenance
00254483538,102848,OXYBUTYNIN CHLORIDE,Maintenance
00603497502,102848,OXYBUTYNIN CHLORIDE,Maintenance
00603497504,102848,OXYBUTYNIN CHLORIDE,Maintenance
00603497520,102848,OXYBUTYNIN CHLORIDE,Maintenance
00603497521,102848,OXYBUTYNIN CHLORIDE,Maintenance
00603497528,102848,OXYBUTYNIN CHLORIDE,Maintenance
00603497532,102848,OXYBUTYNIN CHLORIDE,Maintenance
00677125501,102848,OXYBUTYNIN CHLORIDE,Maintenance
00677125505,102848,OXYBUTYNIN CHLORIDE,Maintenance
00832003800,102848,OXYBUTYNIN CHLORIDE,Maintenance
00832003810,102848,OXYBUTYNIN CHLORIDE,Maintenance
00832003850,102848,OXYBUTYNIN CHLORIDE,Maintenance
00904282161,102848,OXYBUTYNIN CHLORIDE,Maintenance
10544055990,102848,OXYBUTYNIN CHLORIDE,Maintenance
21695040630,102848,OXYBUTYNIN CHLORIDE,Maintenance
21695040660,102848,OXYBUTYNIN CHLORIDE,Maintenance
23490605104,102848,OXYBUTYNIN CHLORIDE,Maintenance
33261034200,102848,OXYBUTYNIN CHLORIDE,Maintenance
33261034230,102848,OXYBUTYNIN CHLORIDE,Maintenance
33261034260,102848,OXYBUTYNIN CHLORIDE,Maintenance
33261034290,102848,OXYBUTYNIN CHLORIDE,Maintenance
35356095830,102848,OXYBUTYNIN CHLORIDE,Maintenance
35356095860,102848,OXYBUTYNIN CHLORIDE,Maintenance
35356095890,102848,OXYBUTYNIN CHLORIDE,Maintenance
43063014530,102848,OXYBUTYNIN CHLORIDE,Maintenance
43063014560,102848,OXYBUTYNIN CHLORIDE,Maintenance
50111045601,102848,OXYBUTYNIN CHLORIDE,Maintenance
50111045602,102848,OXYBUTYNIN CHLORIDE,Maintenance
50111045603,102848,OXYBUTYNIN CHLORIDE,Maintenance
51079062801,102848,OXYBUTYNIN CHLORIDE,Maintenance
51079062817,102848,OXYBUTYNIN CHLORIDE,Maintenance
51079062819,102848,OXYBUTYNIN CHLORIDE,Maintenance
51079062820,102848,OXYBUTYNIN CHLORIDE,Maintenance
51655066526,102848,OXYBUTYNIN CHLORIDE,Maintenance
54569199000,102848,OXYBUTYNIN CHLORIDE,Maintenance
54569199003,102848,OXYBUTYNIN CHLORIDE,Maintenance
54868215701,102848,OXYBUTYNIN CHLORIDE,Maintenance
54868215702,102848,OXYBUTYNIN CHLORIDE,Maintenance
54868215703,102848,OXYBUTYNIN CHLORIDE,Maintenance
54868215704,102848,OXYBUTYNIN CHLORIDE,Maintenance
54868215705,102848,OXYBUTYNIN CHLORIDE,Maintenance
55045205000,102848,OXYBUTYNIN CHLORIDE,Maintenance
55045205008,102848,OXYBUTYNIN CHLORIDE,Maintenance
58016062300,102848,OXYBUTYNIN CHLORIDE,Maintenance
58016062302,102848,OXYBUTYNIN CHLORIDE,Maintenance
58016062330,102848,OXYBUTYNIN CHLORIDE,Maintenance
58016062360,102848,OXYBUTYNIN CHLORIDE,Maintenance
58016062390,102848,OXYBUTYNIN CHLORIDE,Maintenance
58016062399,102848,OXYBUTYNIN CHLORIDE,Maintenance
58864087430,102848,OXYBUTYNIN,Maintenance
58864087490,102848,OXYBUTYNIN CHLORIDE,Maintenance
60760048030,102848,OXYBUTYNIN CHLORIDE,Maintenance
60760098030,102848,OXYBUTYNIN CHLORIDE,Maintenance
60760098060,102848,OXYBUTYNIN CHLORIDE,Maintenance
63629135401,102848,OXYBUTYNIN CHLORIDE,Maintenance
63629135402,102848,OXYBUTYNIN CHLORIDE,Maintenance
63629135403,102848,OXYBUTYNIN CHLORIDE,Maintenance
63629135404,102848,OXYBUTYNIN CHLORIDE,Maintenance
63629135405,102848,OXYBUTYNIN CHLORIDE,Maintenance
63739019510,102848,OXYBUTYNIN CHLORIDE,Maintenance
63874066001,102848,OXYBUTYNIN CHLORIDE,Maintenance
63874066012,102848,OXYBUTYNIN CHLORIDE,Maintenance
63874066015,102848,OXYBUTYNIN CHLORIDE,Maintenance
63874066030,102848,OXYBUTYNIN CHLORIDE,Maintenance
63874066042,102848,OXYBUTYNIN CHLORIDE,Maintenance
63874066060,102848,OXYBUTYNIN CHLORIDE,Maintenance
66267064230,102848,OXYBUTYNIN CHLORIDE,Maintenance
66267064290,102848,OXYBUTYNIN CHLORIDE,Maintenance
66267064291,102848,OXYBUTYNIN CHLORIDE,Maintenance
66267064293,102848,OXYBUTYNIN CHLORIDE,Maintenance
66267101600,102848,OXYBUTYNIN CHLORIDE,Maintenance
66336055930,102848,OXYBUTYNIN CHLORIDE,Maintenance
66336055962,102848,OXYBUTYNIN CHLORIDE,Maintenance
66336055990,102848,OXYBUTYNIN CHLORIDE,Maintenance
68084040001,102848,OXYBUTYNIN CHLORIDE,Maintenance
68084040011,102848,OXYBUTYNIN CHLORIDE,Maintenance
00517400225,102889,PAPAVERINE HCL,Maintenance
00517401001,102889,PAPAVERINE HCL,Maintenance
66758001402,102889,PAPAVERINE HCL,Maintenance
66758001501,102889,PAPAVERINE HCL,Maintenance
00029321113,102896,PAXIL,Maintenance
00029321159,102896,PAXIL,Maintenance
00093711598,102896,PAROXETINE HCL,Maintenance
00378700210,102896,PAROXETINE HCL,Maintenance
00378700293,102896,PAROXETINE HCL,Maintenance
00904567761,102896,PAROXETINE HCL,Maintenance
00904611061,102896,PAROXETINE HCL,Maintenance
10544043330,102896,PAROXETINE HCL,Maintenance
13107015505,102896,PAROXETINE HCL,Maintenance
13107015530,102896,PAROXETINE HCL,Maintenance
13107015590,102896,PAROXETINE HCL,Maintenance
13107015599,102896,PAROXETINE HCL,Maintenance
16590018115,102896,PAROXETINE HCL,Maintenance
16590018128,102896,PAROXETINE HCL,Maintenance
16590018130,102896,PAROXETINE HCL,Maintenance
16590018160,102896,PAROXETINE HCL,Maintenance
16590018182,102896,PAROXETINE HCL,Maintenance
16590018186,102896,PAROXETINE HCL,Maintenance
16590018190,102896,PAROXETINE HCL,Maintenance
21695010230,102896,PAROXETINE HCL,Maintenance
21695010260,102896,PAROXETINE HCL,Maintenance
21695010290,102896,PAROXETINE HCL,Maintenance
21695046590,102896,PAROXETINE HCL,Maintenance
23490605901,102896,PAROXETINE HCL,Maintenance
23490605902,102896,PAROXETINE HCL,Maintenance
23490605903,102896,PAROXETINE HCL,Maintenance
33261009110,102896,PAROXETINE HCL,Maintenance
33261009114,102896,PAROXETINE HCL,Maintenance
33261009121,102896,PAROXETINE HCL,Maintenance
33261009128,102896,PAROXETINE HCL,Maintenance
33261009130,102896,PAROXETINE HCL,Maintenance
33261009140,102896,PAROXETINE HCL,Maintenance
33261009160,102896,PAROXETINE HCL,Maintenance
33261009190,102896,PAROXETINE HCL,Maintenance
33358028330,102896,PAROXETINE HCL,Maintenance
33358028360,102896,PAROXETINE HCL,Maintenance
33358028390,102896,PAROXETINE HCL,Maintenance
35356089230,102896,PAROXETINE HCL,Maintenance
35356089260,102896,PAROXETINE HCL,Maintenance
35356089290,102896,PAROXETINE HCL,Maintenance
35356099430,102896,PAROXETINE HCL,Maintenance
35356099460,102896,PAROXETINE HCL,Maintenance
35356099490,102896,PAROXETINE HCL,Maintenance
43063017090,102896,PAROXETINE HCL,Maintenance
43547034803,102896,PAROXETINE HCL,Maintenance
43547034809,102896,PAROXETINE HCL,Maintenance
43547034811,102896,PAROXETINE HCL,Maintenance
43547034850,102896,PAROXETINE HCL,Maintenance
45865046300,102896,PAROXETINE HCL,Maintenance
45865046330,102896,PAROXETINE HCL,Maintenance
45865046351,102896,PAROXETINE HCL,Maintenance
45865046360,102896,PAROXETINE HCL,Maintenance
45865046390,102896,PAROXETINE HCL,Maintenance
47463057130,102896,PAROXETINE HCL,Maintenance
47463057145,102896,PAROXETINE HCL,Maintenance
47463057160,102896,PAROXETINE HCL,Maintenance
49999063200,102896,PAROXETINE HCL,Maintenance
49999063230,102896,PAROXETINE HCL,Maintenance
49999063260,102896,PAROXETINE HCL,Maintenance
50268064111,102896,PAROXETINE HCL,Maintenance
50268064115,102896,PAROXETINE HCL,Maintenance
50436393303,102896,PAROXETINE HCL,Maintenance
51079077401,102896,PAROXETINE HCL,Maintenance
51079077420,102896,PAROXETINE HCL,Maintenance
52959036012,102896,PAXIL,Maintenance
52959036015,102896,PAXIL,Maintenance
52959036020,102896,PAXIL,Maintenance
52959036030,102896,PAXIL,Maintenance
52959036060,102896,PAXIL,Maintenance
52959077630,102896,PAROXETINE HCL,Maintenance
52959077660,102896,PAROXETINE HCL,Maintenance
54458098904,102896,PAROXETINE HCL,Maintenance
54458098910,102896,PAROXETINE HCL,Maintenance
54569381000,102896,PAXIL,Maintenance
54569554100,102896,PAROXETINE HCL,Maintenance
54569554101,102896,PAROXETINE HCL,Maintenance
54569554102,102896,PAROXETINE HCL,Maintenance
54868297600,102896,PAXIL,Maintenance
54868297602,102896,PAXIL,Maintenance
54868297603,102896,PAXIL,Maintenance
54868493700,102896,PAROXETINE HCL,Maintenance
54868493701,102896,PAROXETINE HCL,Maintenance
54868493702,102896,PAROXETINE HCL,Maintenance
54868493703,102896,PAROXETINE HCL,Maintenance
54868493704,102896,PAROXETINE HCL,Maintenance
55045254608,102896,PAXIL,Maintenance
55045317208,102896,PAROXETINE HCL,Maintenance
55045317209,102896,PAROXETINE HCL,Maintenance
55048057130,102896,PAROXETINE HCL,Maintenance
55048057145,102896,PAROXETINE HCL,Maintenance
55048057160,102896,PAROXETINE HCL,Maintenance
55289021630,102896,PAXIL,Maintenance
55289097230,102896,PAROXETINE HCL,Maintenance
55289097260,102896,PAROXETINE HCL,Maintenance
55289097290,102896,PAROXETINE HCL,Maintenance
55700037930,102896,PAROXETINE HCL,Maintenance
55700037960,102896,PAROXETINE HCL,Maintenance
55700037990,102896,PAROXETINE HCL,Maintenance
57664042213,102896,PAROXETINE HCL,Maintenance
57664042218,102896,PAROXETINE HCL,Maintenance
57664042283,102896,PAROXETINE HCL,Maintenance
57664042299,102896,PAROXETINE HCL,Maintenance
58016048500,102896,PAXIL,Maintenance
58016048502,102896,PAXIL,Maintenance
58016048510,102896,PAXIL,Maintenance
58016048512,102896,PAXIL,Maintenance
58016048515,102896,PAXIL,Maintenance
58016048520,102896,PAXIL,Maintenance
58016048525,102896,PAXIL,Maintenance
58016048530,102896,PAXIL,Maintenance
58016048540,102896,PAXIL,Maintenance
58016048550,102896,PAXIL,Maintenance
58016048560,102896,PAXIL,Maintenance
58016048570,102896,PAXIL,Maintenance
58016048580,102896,PAXIL,Maintenance
58016048590,102896,PAXIL,Maintenance
58016081800,102896,PAROXETINE HCL,Maintenance
58016081802,102896,PAROXETINE HCL,Maintenance
58016081803,102896,PAROXETINE HCL,Maintenance
58016081830,102896,PAROXETINE HCL,Maintenance
58016081860,102896,PAROXETINE HCL,Maintenance
58016081890,102896,PAROXETINE HCL,Maintenance
58016081899,102896,PAROXETINE HCL,Maintenance
58864037230,102896,PAXIL,Maintenance
58864074115,102896,PAROXETINE HCL,Maintenance
58864074130,102896,PAROXETINE HCL,Maintenance
59762181001,102896,PAROXETINE HCL,Maintenance
59762181002,102896,PAROXETINE HCL,Maintenance
59762181003,102896,PAROXETINE HCL,Maintenance
59762181004,102896,PAROXETINE HCL,Maintenance
60429073501,102896,PAROXETINE HCL,Maintenance
60429073505,102896,PAROXETINE HCL,Maintenance
60429073510,102896,PAROXETINE HCL,Maintenance
60429073530,102896,PAROXETINE HCL,Maintenance
60429073590,102896,PAROXETINE HCL,Maintenance
60505008300,102896,PAROXETINE HCL,Maintenance
60505008301,102896,PAROXETINE HCL,Maintenance
60505008302,102896,PAROXETINE HCL,Maintenance
60505008304,102896,PAROXETINE HCL,Maintenance
60505366403,102896,PAXIL,Maintenance
60760009890,102896,PAROXETINE HCL,Maintenance
61919018130,102896,PAROXETINE HCL,Maintenance
61919018160,102896,PAROXETINE HCL,Maintenance
61919018190,102896,PAROXETINE HCL,Maintenance
63629184001,102896,PAROXETINE HCL,Maintenance
63629184002,102896,PAROXETINE HCL,Maintenance
63739096310,102896,PAROXETINE HCL,Maintenance
63874053801,102896,PAROXETINE HCL,Maintenance
63874053810,102896,PAROXETINE HCL,Maintenance
63874053814,102896,PAROXETINE HCL,Maintenance
63874053815,102896,PAROXETINE HCL,Maintenance
63874053820,102896,PAROXETINE HCL,Maintenance
63874053830,102896,PAROXETINE HCL,Maintenance
63874053860,102896,PAROXETINE HCL,Maintenance
65862015505,102896,PAROXETINE HCL,Maintenance
65862015530,102896,PAROXETINE HCL,Maintenance
65862015599,102896,PAROXETINE HCL,Maintenance
66267072130,102896,PAROXETINE HCL,Maintenance
66336079930,102896,PAROXETINE HCL,Maintenance
66336079960,102896,PAROXETINE HCL,Maintenance
66336079990,102896,PAROXETINE HCL,Maintenance
68084004501,102896,PAROXETINE HCL,Maintenance
68084004511,102896,PAROXETINE HCL,Maintenance
68382009801,102896,PAROXETINE HCL,Maintenance
68382009805,102896,PAROXETINE HCL,Maintenance
68382009806,102896,PAROXETINE HCL,Maintenance
68382009810,102896,PAROXETINE HCL,Maintenance
68382009816,102896,PAROXETINE HCL,Maintenance
68387011230,102896,PAROXETINE HCL,Maintenance
00029321213,102897,PAXIL,Maintenance
00093711698,102897,PAROXETINE HCL,Maintenance
00378700310,102897,PAROXETINE HCL,Maintenance
00378700393,102897,PAROXETINE HCL,Maintenance
00904567861,102897,PAROXETINE HCL,Maintenance
00904611161,102897,PAROXETINE HCL,Maintenance
13107015605,102897,PAROXETINE HCL,Maintenance
13107015630,102897,PAROXETINE HCL,Maintenance
13107015690,102897,PAROXETINE HCL,Maintenance
13107015699,102897,PAROXETINE HCL,Maintenance
16590051206,102897,PAROXETINE HCL,Maintenance
16590051230,102897,PAROXETINE HCL,Maintenance
16590051260,102897,PAROXETINE HCL,Maintenance
16590051272,102897,PAROXETINE HCL,Maintenance
16590051290,102897,PAROXETINE HCL,Maintenance
21695010330,102897,PAROXETINE HCL,Maintenance
21695010390,102897,PAROXETINE HCL,Maintenance
23490606001,102897,PAROXETINE HCL,Maintenance
23490606002,102897,PAROXETINE HCL,Maintenance
33261009230,102897,PAROXETINE HCL,Maintenance
33261009260,102897,PAROXETINE HCL,Maintenance
33261009290,102897,PAROXETINE HCL,Maintenance
43547034903,102897,PAROXETINE HCL,Maintenance
43547034909,102897,PAROXETINE HCL,Maintenance
43547034911,102897,PAROXETINE HCL,Maintenance
43547034950,102897,PAROXETINE HCL,Maintenance
49999061330,102897,PAROXETINE HCL,Maintenance
50268064211,102897,PAROXETINE HCL,Maintenance
50268064215,102897,PAROXETINE HCL,Maintenance
